Session,Inst Name,Tala,Label,Matra,Half beat,Half,Misc 1,Misc 2,Cadence,Tabla solo,Inst,Tabla,Inst Density,Tabla Density,Inst Peak,Tabla Peak,Inst Player,Tabla Player ,Chunk
AnuBh_Drut,Sitar,Drut teental,184|10,10,On,1,Gat,,,N,3010.640848,3010.6514,6,4.5,0.129112,0.006997,Anupama Bhagwat,Gurdain Rayatt,2O
AnuBh_Drut,Sitar,Drut teental,184|11,11,On,1,Gat,,,N,3010.814595,3010.821238,6.5,4.5,0.107708,0.034832,Anupama Bhagwat,Gurdain Rayatt,2O
AnuBh_Drut,Sitar,Drut teental,184|12,12,On,1,Gat,,,N,,3011.000703,,4.5,,0.039938,Anupama Bhagwat,Gurdain Rayatt,2O
AnuBh_Drut,Sitar,Drut teental,184|13,13,On,1,Gat,,,N,,3011.15575,,4.5,,0.036542,Anupama Bhagwat,Gurdain Rayatt,2O
AnuBh_Drut,Sitar,Drut teental,184|14,14,On,1,Gat,,,N,3011.331769,3011.308509,7,5,0.095413,0.02342,Anupama Bhagwat,Gurdain Rayatt,2O
AnuBh_Drut,Sitar,Drut teental,184|15,15,On,1,Gat,,,N,3011.513176,,7,,0.064638,,Anupama Bhagwat,Gurdain Rayatt,2O
AnuBh_Drut,Sitar,Drut teental,184|16,16,On,1,Gat,,,N,3011.688695,3011.71563,7,5.5,0.041174,0.016334,Anupama Bhagwat,Gurdain Rayatt,2O
AnuBh_Drut,Sitar,Drut teental,185|1,1,On,1,Gat,,,N,3011.853157,3011.864706,6.5,5.5,0.117734,0.041239,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,185|2,2,On,1,Gat,,,N,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,185|3,3,On,1,Gat,,,N,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,185|4,4,On,1,Gat,,,N,3012.431774,3012.44768,6.5,4.5,0.120866,0.067973,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,185|5,5,On,1,Gat,,,N,3012.612789,3012.627172,6.5,4.5,0.128816,0.045808,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,185|6,6,On,1,Gat,,,N,,3012.79769,,4.5,,0.006232,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,185|7,7,On,1,Gat,,,N,,3012.954394,,4.5,,0.036054,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,185|8,8,On,1,Gat,,,N,,3013.142123,,4.5,,0.035522,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,185|9,9,On,1,Gat,,,N,,3013.300652,,4.5,,0.048017,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,185|10,10,On,1,Gat,,,N,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,185|11,11,On,1,Gat,,,N,,3013.656855,,4.5,,0.035825,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,185|12,12,On,1,Gat,,,N,3013.845118,3013.835896,8.5,4.5,0.127035,0.051443,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,185|13,13,On,1,Gat,,,N,,3013.995232,,4.5,,0.035384,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,185|14,14,On,1,Gat,,,N,3014.188755,3014.178217,8.5,5,0.087146,0.01128,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,185|15,15,On,1,Gat,,,N,3014.347384,3014.333807,8.5,5.5,0.057954,0.018712,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,185|16,16,On,1,Gat,,,N,3014.515736,3014.526218,8.5,5.5,0.129569,0.041399,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,186|1,1,On,1,Gat,,,N,,3014.679182,,5.5,,0.077611,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,186|2,2,On,1,Gat,,,N,3014.821406,3014.863053,8.5,5.5,0.43603,0.017463,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,186|3,3,On,1,Gat,,,N,3015.005239,3015.018776,8.5,5.5,0.10169,0.031777,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,186|4,4,On,1,Gat,,,N,3015.183418,3015.203856,8.5,5.5,0.346685,0.067343,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,186|5,5,On,1,Gat,,,N,3015.334244,3015.351419,8.5,5.5,0.457912,0.072699,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,186|6,6,On,1,Gat,,,N,3015.52115,3015.49789,9,6,0.293898,0.006183,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,186|7,7,On,1,Gat,,,N,3015.670944,3015.685784,8.5,6,0.462028,0.029618,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,186|8,8,On,1,Gat,,,N,,3015.877575,,6.5,,0.048311,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,186|9,9,On,1,Gat,,,N,3016.01708,3016.025009,8.5,6.5,0.181806,0.104552,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,186|10,10,On,1,Gat,,,N,3016.180598,3016.212649,9,6.5,0.516,0.021564,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,186|11,11,On,1,Gat,,,N,3016.353536,3016.377551,9,6.5,0.148981,0.032117,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,186|12,12,On,1,Gat,,,N,3016.528938,3016.542321,9.5,6.5,0.04609,0.134383,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,186|13,13,On,1,Gat,,,N,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,186|14,14,On,1,Gat,,,N,,3016.857884,,7,,0.066516,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,186|15,15,On,1,Gat,,,N,3017.03771,3017.035957,9.5,6.5,0.049989,0.010352,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,186|16,16,On,1,Gat,,,N,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,187|1,1,On,1,Gat,,,N,3017.387593,3017.415014,8.5,6,0.035711,0.156357,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,187|2,2,On,1,Gat,,,N,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,187|3,3,On,1,Gat,,,N,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,187|4,4,On,1,Gat,,,N,3018.005065,3017.97124,6.5,4.5,0.152792,0.037337,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,187|5,5,On,1,Gat,,,N,3018.170918,3018.137467,6,4.5,0.067242,0.050702,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,187|6,6,On,1,Gat,,,N,,3018.312784,,4.5,,0.022929,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,187|7,7,On,1,Gat,,,N,,3018.478356,,4.5,,0.027425,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,187|8,8,On,1,Gat,,,N,3018.71893,3018.676073,3.5,4.5,0.053813,0.068331,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,187|9,9,On,1,Gat,,,N,,3018.844637,,4.5,,0.116752,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,187|10,10,On,1,Gat,,,N,3019.081507,3019.106664,2.5,4,0.115398,0.006802,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,187|11,11,On,1,Gat,,,N,3019.248307,3019.196209,3,4.5,0.122016,0.030387,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,187|12,12,On,1,Gat,,,N,,3019.375417,,5,,0.081876,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,187|13,13,On,1,Gat,,,N,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,187|14,14,On,1,Gat,,,N,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,187|15,15,On,1,Gat,,,N,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,187|16,16,On,1,Gat,,,N,3020.07135,3020.09377,2.5,5,0.227866,0.059692,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,188|1,1,On,1,Gat,,C,N,3020.233688,3020.263595,2.5,5,0.159654,0.258632,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,188|2,2,On,1,Gat,,,N,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,188|3,3,On,1,Gat,,,N,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,188|4,4,On,1,Gat,,,N,,3020.80692,,4,,0.050757,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,188|5,5,On,1,Gat,,,N,3021.009685,3020.963624,2.5,4,0.109203,0.031363,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,188|6,6,On,1,Gat,,,N,,3021.139995,,4,,0.011115,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,188|7,7,On,1,Gat,,,N,,3021.313161,,4,,0.03986,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,188|8,8,On,1,Gat,,,N,3021.522555,3021.501279,2,4,0.081121,0.034824,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,188|9,9,On,1,Gat,,,N,,3021.658656,,4,,0.068347,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,188|10,10,On,1,Gat,,,N,3021.847661,3021.851122,2.5,4.5,0.190309,0.02894,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,188|11,11,On,1,Gat,,,N,3022.030838,3022.011276,3.5,5,0.167811,0.028204,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,188|12,12,On,1,Gat,,,N,,3022.195604,,5,,0.050833,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,188|13,13,On,1,Gat,,,N,3022.336137,3022.355562,4,5,0.230615,0.030248,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,188|14,14,On,1,Gat,,,N,,3022.544636,,5.5,,0.028318,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,188|15,15,On,1,Gat,,,N,3022.718061,3022.707222,5.5,6,0.041041,0.014244,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,188|16,16,On,1,Gat,,,N,3022.865697,3022.897583,6,6,0.098397,0.026626,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,189|1,1,On,1,Gat,,,N,,3023.052938,,6,,0.104076,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,189|2,2,On,1,Gat,,,N,,3023.240098,,6,,0.005242,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,189|3,3,On,1,Gat,,,N,,3023.403527,,6,,0.036277,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,189|4,4,On,1,Gat,,,N,3023.635771,3023.590162,7,6,0.098924,0.02718,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,189|5,5,On,1,Gat,,,N,,3023.756837,,6,,0.098342,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,189|6,6,On,1,Gat,,,N,,3023.951618,,6,,0.015399,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,189|7,7,On,1,Gat,,,N,3024.108684,3024.102676,6,6,0.093168,0.02815,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,189|8,8,On,1,Gat,,,N,,3024.295436,,6,,0.033585,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,189|9,9,On,1,Gat,,,N,3024.48308,3024.456403,4.5,6,0.027164,0.045931,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,189|10,10,On,1,Gat,,,N,,3024.646355,,6,,0.030274,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,189|11,11,On,1,Gat,,,N,3024.760947,3024.805654,4.5,6,0.099158,0.014636,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,189|12,12,On,1,Gat,,,N,,3024.980259,,6,,0.034126,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,189|13,13,On,1,Gat,,,N,3025.131135,3025.136346,5,6,0.053133,0.059201,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,189|14,14,On,1,Gat,,,N,3025.340824,3025.325019,5,6,0.051269,0.020104,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,189|15,15,On,1,Gat,,,N,3025.473751,3025.472376,5.5,6,0.149599,0.047715,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,189|16,16,On,1,Gat,,,N,3025.633927,3025.66754,5.5,6,0.046785,0.061177,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,190|1,1,On,1,Gat,,,N,3025.809943,3025.820418,6,6,0.040163,0.079033,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,190|2,2,On,1,Gat,,,N,,3026.005928,,6,,0.033583,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,190|3,3,On,1,Gat,,,N,,3026.151963,,6,,0.03762,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,190|4,4,On,1,Gat,,,N,3026.341698,3026.345222,7,6,0.080447,0.086703,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,190|5,5,On,1,Gat,,,N,3026.504342,3026.495586,7,6,0.089118,0.069323,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,190|6,6,On,1,Gat,,,N,,3026.688885,,6,,0.020612,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,190|7,7,On,1,Gat,,,N,,3026.843081,,6,,0.042005,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,190|8,8,On,1,Gat,,,N,3027.015039,3027.035871,5.5,6,0.086156,0.071865,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,190|9,9,On,1,Gat,,,N,3027.161392,3027.187582,5.5,6,0.156476,0.060285,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,190|10,10,On,1,Gat,,,N,,3027.374778,,6,,0.012067,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,190|11,11,On,1,Gat,,,N,3027.499573,3027.531955,5,6,0.098462,0.02965,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,190|12,12,On,1,Gat,,,N,,3027.705347,,6,,0.073935,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,190|13,13,On,1,Gat,,,N,3027.838022,3027.864891,5,6,0.252639,0.025131,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,190|14,14,On,1,Gat,,,N,,3028.035411,,6,,0.019727,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,190|15,15,On,1,Gat,,,N,3028.180768,3028.186913,6,6,0.309277,0.022361,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,190|16,16,On,1,Gat,,,N,,3028.383991,,6,,0.068749,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,191|1,1,On,1,Jhala,,,N,3028.516084,3028.533093,6,6,0.274801,0.175723,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,191|2,2,On,1,Jhala,,,N,3028.715545,3028.715332,7,6,0.102855,0.011958,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,191|3,3,On,1,Jhala,,,N,3028.892397,3028.859202,8,6,0.134366,0.019786,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,191|4,4,On,1,Jhala,,,N,3029.061633,3029.060086,8.5,6.5,0.36688,0.090911,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,191|5,5,On,1,Jhala,,,N,3029.257279,3029.227196,9,6.5,0.186635,0.077185,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,191|6,6,On,1,Jhala,,,N,3029.423513,3029.40647,9.5,6.5,0.188182,0.016536,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,191|7,7,On,1,Jhala,,,N,3029.564469,3029.557813,9.5,6.5,0.307991,0.049521,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,191|8,8,On,1,Jhala,,,N,3029.765965,3029.748665,9,6.5,0.123409,0.071488,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,191|9,9,On,1,Jhala,,,N,3029.93476,3029.902259,9,6.5,0.327985,0.18421,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,191|10,10,On,1,Jhala,,,N,3030.103965,3030.086354,9.5,6.5,0.134889,0.031948,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,191|11,11,On,1,Jhala,,,N,3030.268013,3030.246463,9,6.5,0.137232,0.032596,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,191|12,12,On,1,Jhala,,,N,3030.418725,3030.416835,9,7,0.230862,0.094073,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,191|13,13,On,1,Jhala,,,N,3030.614529,3030.569249,9.5,7,0.265138,0.115288,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,191|14,14,On,1,Jhala,,,N,,3030.746784,,7,,0.012701,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,191|15,15,On,1,Jhala,,,N,3030.980586,,8,,0.194869,,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,191|16,16,On,1,Jhala,,,N,,3031.075048,,7,,0.090704,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,192|1,1,On,1,Jhala,,,N,3031.260326,3031.22742,7.5,7,0.18714,0.11079,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,192|2,2,On,1,Jhala,,,N,,3031.42054,,7,,0.033589,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,192|3,3,On,1,Jhala,,,N,3031.572,3031.577216,8,7,0.14472,0.034867,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,192|4,4,On,1,Jhala,,,N,3031.726576,3031.763912,8.5,7,0.187788,0.061781,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,192|5,5,On,1,Jhala,,,N,3031.912978,3031.915606,8,7,0.189569,0.122444,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,192|6,6,On,1,Jhala,,,N,3032.111063,3032.101048,7,7,0.067625,0.012853,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,192|7,7,On,1,Jhala,,,N,3032.236339,3032.251316,7.5,7,0.173995,0.034761,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,192|8,8,On,1,Jhala,,,N,3032.425593,3032.433699,7,6.5,0.213258,0.080683,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,192|9,9,On,1,Jhala,,,N,3032.61242,3032.585175,7,6.5,0.049267,0.121809,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,192|10,10,On,1,Jhala,,,N,3032.753083,3032.768962,7,6.5,0.39029,0.010743,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,192|11,11,On,1,Jhala,,,N,3032.915281,3032.927357,7,6.5,0.149509,0.029532,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,192|12,12,On,1,Jhala,,,N,3033.083393,3033.096856,7.5,6.5,0.129712,0.078867,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,192|13,13,On,1,Jhala,,,N,3033.235643,3033.251177,7.5,6.5,0.465141,0.044329,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,192|14,14,On,1,Jhala,,,N,,3033.427264,,6.5,,0.036776,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,192|15,15,On,1,Jhala,,,N,,3033.579812,,6.5,,0.025876,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,192|16,16,On,1,Jhala,,,N,3033.807143,3033.764823,8,6.5,0.231506,0.083839,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,193|1,1,On,1,Jhala,,,N,,3033.923482,,6.5,,0.193991,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,193|2,2,On,1,Jhala,,,N,3034.096398,,8.5,,0.051252,,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,193|3,3,On,1,Jhala,,,N,3034.317413,3034.27091,8.5,6,0.08455,0.047093,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,193|4,4,On,1,Jhala,,,N,3034.500358,3034.460717,8.5,6,0.139009,0.058107,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,193|5,5,On,1,Jhala,,,N,,3034.625547,,6,,0.081548,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,193|6,6,On,1,Jhala,,,N,,3034.814688,,6,,0.024462,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,193|7,7,On,1,Jhala,,,N,3034.966575,3034.972682,9,6,0.100359,0.032896,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,193|8,8,On,1,Jhala,,,N,3035.149993,3035.162478,8.5,5.5,0.089661,0.066155,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,193|9,9,On,1,Jhala,,,N,3035.31074,3035.325565,8.5,5.5,0.087488,0.10059,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,193|10,10,On,1,Jhala,,,N,3035.464233,3035.50522,8,5.5,0.394032,0.00849,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,193|11,11,On,1,Jhala,,,N,3035.613834,3035.662427,7.5,5.5,0.080247,0.036026,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,193|12,12,On,1,Jhala,,,N,,3035.836828,,6,,0.081442,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,193|13,13,On,1,Jhala,,,N,3035.946065,3035.99274,8,6,0.25641,0.072705,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,193|14,14,On,1,Jhala,,,N,3036.117606,3036.141653,8,6.5,0.384719,0.033633,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,193|15,15,On,1,Jhala,,,N,3036.282946,3036.307215,8.5,6.5,0.418983,0.016284,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,193|16,16,On,1,Jhala,,,N,3036.460632,3036.497458,9,6.5,0.139702,0.064962,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,194|1,1,On,1,Jhala,,,N,3036.631265,3036.641178,9,6.5,0.356594,0.109957,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,194|2,2,On,1,Jhala,,,N,3036.774144,3036.81364,9,7,0.074448,0.012343,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,194|3,3,On,1,Jhala,,,N,3036.937287,3036.973253,9,6.5,0.087839,0.025122,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,194|4,4,On,1,Jhala,,,N,,3037.159653,,7,,0.054175,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,194|5,5,On,1,Jhala,,,N,,3037.321154,,7,,0.056927,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,194|6,6,On,1,Jhala,,,N,,3037.504662,,7,,0.020253,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,194|7,7,On,1,Jhala,,,N,,3037.651921,,7,,0.035776,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,194|8,8,On,1,Jhala,,,N,,3037.843518,,6,,0.072967,Anupama Bhagwat,Gurdain Rayatt,2P
AnuBh_Drut,Sitar,Drut teental,194|9,9,On,1,Jhala,,,N,,3037.9993,,6,,0.111276,Anupama Bhagwat,Gurdain Rayatt,2P
