X,LEar_x,LEar_y,LElbow_x,LElbow_y,LEye_x,LEye_y,LShoulder_x,LShoulder_y,LWrist_x,LWrist_y,MidHip_x,MidHip_y,Neck_x,Neck_y,Nose_x,Nose_y,REar_x,REar_y,RElbow_x,RElbow_y,REye_x,REye_y,RShoulder_x,RShoulder_y,RWrist_x,RWrist_y
818,288.468,274.716,333.533,460.843,274.747,272.727,319.797,351.236,321.813,527.501,241.412,535.365,245.4,349.225,266.91,286.563,219.942,282.592,159.181,455.043,247.33,272.857,178.718,343.356,145.451,494.214
819,288.496,274.726,335.431,460.864,274.764,272.752,319.796,351.214,327.665,523.578,241.44,533.39,245.404,349.188,266.934,288.376,219.939,282.615,159.203,453.058,247.355,272.88,178.72,343.318,147.461,494.253
820,288.563,274.745,335.529,460.838,274.78,272.755,319.803,351.209,335.511,519.655,241.532,531.448,245.4,349.196,266.969,288.395,219.939,282.649,159.173,455.011,247.341,272.896,178.704,343.328,147.4,494.234
821,288.574,274.724,335.509,460.863,274.786,272.75,319.793,351.21,333.537,521.606,241.537,533.379,245.398,349.216,268.876,288.404,219.95,284.56,159.198,458.882,247.347,272.904,178.695,343.374,143.523,494.237
822,288.567,274.719,335.536,460.844,274.781,272.735,319.786,351.213,331.604,519.674,241.528,529.481,245.399,349.21,268.895,288.389,219.949,284.599,159.219,458.932,247.345,272.897,178.695,343.362,141.587,494.244
823,288.574,274.698,335.54,458.942,274.798,272.72,319.779,351.201,333.555,519.662,243.381,527.542,245.395,349.171,268.918,288.377,221.838,284.579,159.221,458.894,247.381,272.876,178.691,343.326,137.64,494.193
824,288.561,272.902,335.527,460.843,274.828,270.897,319.764,351.198,333.56,519.673,243.406,533.389,245.391,349.17,270.798,288.379,221.848,284.578,159.163,457.001,247.395,272.868,178.7,343.323,133.796,492.279
825,288.555,272.891,333.567,460.846,274.855,270.872,319.776,351.21,319.832,525.558,243.377,531.441,245.381,349.21,270.846,286.556,221.869,284.593,161.125,458.918,249.299,272.851,178.686,343.373,133.77,492.231
826,288.548,274.686,333.534,460.846,274.861,270.895,319.764,351.212,319.841,525.569,241.534,533.372,245.377,349.205,270.849,286.565,221.895,286.464,157.243,458.952,249.333,272.867,178.703,343.365,133.743,492.284
827,NA,NA,333.516,460.87,274.87,270.888,319.758,351.221,319.856,525.527,243.379,531.441,245.374,349.23,270.863,286.558,221.888,286.468,155.267,460.826,249.337,272.86,178.704,343.384,133.78,494.248
828,NA,NA,333.501,460.881,274.881,272.704,319.758,351.231,321.78,523.593,241.495,533.384,245.372,349.229,270.878,288.378,221.897,286.483,153.349,460.856,251.231,272.875,178.704,343.377,135.665,496.131
829,NA,NA,333.506,460.881,274.895,272.71,319.772,351.24,317.873,525.53,241.481,533.395,245.389,349.237,270.897,288.395,221.899,286.505,153.347,460.859,251.241,272.898,178.697,343.381,135.687,494.247
830,290.386,272.865,333.514,460.912,276.731,272.717,319.785,351.243,317.88,523.592,241.461,533.407,245.391,349.234,272.728,288.41,223.769,286.53,155.3,458.944,251.281,272.912,178.704,343.366,135.724,494.231
831,290.371,272.869,333.509,460.909,276.732,272.748,319.792,351.239,317.885,523.569,241.482,531.45,245.396,349.242,272.746,288.448,223.788,288.4,159.151,456.982,253.196,274.735,178.705,343.374,135.721,494.202
832,290.393,272.854,333.568,458.942,276.768,272.794,319.808,351.229,323.742,521.598,243.362,527.526,245.437,349.248,272.787,288.511,223.8,288.438,157.26,458.908,253.251,274.806,178.727,345.272,137.615,494.249
833,NA,NA,333.551,460.848,276.761,272.809,319.82,351.248,NA,NA,243.377,529.463,245.433,351.11,272.824,288.53,223.814,288.451,155.258,460.9,255.143,274.84,178.728,347.223,137.628,498.11
834,NA,NA,333.502,460.875,276.812,272.852,319.844,351.262,321.799,523.557,243.378,529.451,245.451,351.118,272.886,290.376,223.853,288.517,157.218,460.869,255.212,276.702,178.743,345.335,139.583,498.11
835,NA,NA,333.52,460.848,278.723,274.699,319.852,353.066,319.864,521.633,243.394,525.521,245.461,351.124,272.897,290.394,223.871,288.529,155.262,460.92,257.068,276.709,178.762,345.335,155.272,509.85
836,NA,NA,333.525,460.841,280.646,274.798,319.852,353.071,321.818,521.609,243.395,523.615,247.323,351.135,274.714,290.494,225.694,288.556,155.278,460.942,257.117,276.817,178.771,347.233,163.102,511.827
837,NA,NA,333.547,460.843,280.687,274.81,319.844,353.086,321.81,521.596,241.529,525.536,245.446,351.135,274.762,290.533,225.719,290.363,155.292,462.802,257.157,278.692,178.753,347.218,163.11,509.916
838,NA,NA,333.546,460.924,282.612,274.841,319.881,353.125,319.827,521.605,241.502,527.5,247.323,351.161,274.767,292.379,225.723,288.582,155.298,460.932,257.161,278.742,178.777,347.219,165.055,509.899
839,NA,NA,333.536,460.932,284.525,274.86,319.896,353.134,321.791,521.63,243.378,527.53,247.355,351.166,274.81,292.404,225.748,290.4,155.3,460.935,257.184,280.626,178.8,347.231,163.087,509.921
840,NA,NA,333.531,460.927,284.56,274.889,319.909,353.118,321.779,521.639,243.419,529.451,247.383,351.147,274.833,292.426,225.737,290.399,157.21,460.946,257.207,280.648,178.811,345.334,163.116,511.809
841,NA,NA,333.503,462.843,284.598,276.726,319.915,353.112,317.883,523.593,243.381,531.427,247.392,351.152,274.848,292.462,225.736,290.431,157.235,460.954,257.212,280.684,178.806,345.338,168.993,513.796
842,NA,NA,331.62,462.83,284.584,276.749,319.916,353.114,319.81,525.551,243.369,533.378,249.29,351.156,274.848,292.488,225.749,290.431,157.22,460.936,257.221,282.596,178.821,347.221,176.797,517.717
843,NA,NA,331.601,462.834,284.592,276.762,319.916,353.109,317.895,527.507,243.365,533.376,249.28,351.152,274.853,294.344,225.754,290.441,157.218,460.918,257.225,282.608,178.81,347.23,168.991,513.797
844,NA,NA,331.615,462.814,284.592,276.799,319.916,353.114,319.845,525.551,243.38,531.425,249.277,351.161,274.874,294.394,225.743,290.503,157.244,462.8,257.222,284.527,178.806,347.26,180.742,519.659
845,NA,NA,331.619,462.843,284.602,276.821,321.721,353.127,319.852,525.546,243.395,533.378,247.396,351.189,274.87,296.308,225.731,290.513,157.235,462.816,257.212,284.567,178.8,349.152,180.726,519.68
846,NA,NA,331.607,462.854,286.465,278.718,321.73,353.158,319.826,521.633,243.393,525.559,249.283,351.212,274.888,298.276,225.711,290.507,159.153,462.801,257.216,286.5,178.803,349.158,172.903,515.761
847,NA,NA,331.605,462.832,286.455,280.67,321.727,353.155,317.865,521.637,241.526,521.597,249.281,351.214,274.878,300.209,225.706,290.51,159.161,460.938,257.215,288.382,178.812,349.161,176.835,513.792
848,NA,NA,333.484,460.937,286.451,282.596,321.717,353.153,315.915,517.71,241.516,519.653,249.277,351.219,274.873,300.236,225.7,290.516,159.189,460.907,257.214,288.404,178.812,349.161,180.768,513.781
849,NA,NA,333.489,460.885,284.602,282.631,321.725,353.147,317.862,517.712,241.501,519.651,249.287,351.206,274.862,300.227,225.704,290.551,159.165,460.887,257.212,288.401,178.825,349.145,180.769,513.785
850,NA,NA,331.594,460.898,284.592,282.645,321.722,353.147,315.926,519.676,241.492,517.724,249.286,351.213,274.853,300.234,225.708,290.544,159.177,460.892,257.21,288.417,178.821,349.158,182.721,513.786
851,NA,NA,331.572,460.892,284.588,284.522,321.718,353.152,315.909,517.714,241.489,515.742,247.402,351.214,274.849,300.233,225.698,290.551,159.175,460.863,257.209,288.42,178.822,349.146,180.765,511.852
852,NA,NA,331.591,460.88,286.457,282.596,319.917,353.134,317.858,519.653,241.504,517.691,247.394,351.192,274.873,300.224,225.687,290.551,159.165,460.894,257.207,288.411,178.827,347.274,180.746,513.781
853,NA,NA,331.591,460.901,284.606,280.689,319.905,353.122,319.826,519.666,241.537,521.64,247.375,351.188,274.88,300.223,225.685,290.544,159.155,460.918,257.217,288.408,178.815,349.146,176.815,515.753
854,NA,NA,333.484,460.867,284.576,278.746,319.903,353.12,319.831,519.663,243.447,523.617,247.391,351.179,274.857,298.284,225.71,290.516,159.172,462.808,257.2,286.532,178.82,347.29,180.734,517.721
855,NA,NA,333.518,460.876,284.569,278.663,319.88,353.096,319.812,517.71,243.423,523.616,247.376,351.156,274.853,296.332,225.699,290.499,159.178,462.839,257.181,286.462,178.811,347.26,178.799,515.765
856,NA,NA,333.552,460.891,284.551,276.779,319.874,353.095,321.816,521.6,243.378,525.519,247.376,351.146,274.845,294.384,225.705,290.485,159.179,462.832,257.189,284.539,178.804,347.219,180.757,517.709
857,NA,NA,333.525,460.925,284.542,276.722,319.87,353.094,NA,NA,241.538,525.518,247.361,351.129,274.843,292.463,225.711,290.437,159.155,460.951,257.204,282.585,178.8,345.301,178.78,519.637
858,NA,NA,333.516,462.816,284.539,274.894,319.851,353.09,321.785,523.584,241.531,527.525,247.346,351.117,274.834,292.447,225.705,290.372,159.145,460.912,257.205,280.679,178.806,345.286,182.694,515.762
859,NA,NA,331.605,460.913,284.534,274.847,319.833,353.071,319.828,523.583,241.496,525.587,247.333,351.092,274.829,292.401,225.728,288.579,159.145,460.862,257.205,278.722,178.808,343.366,174.874,517.704
860,NA,NA,331.614,460.894,284.538,274.819,319.802,351.267,317.895,525.538,243.364,527.531,247.317,351.076,274.84,290.565,225.719,288.487,159.197,460.864,257.232,278.675,178.804,343.361,178.774,519.656
861,NA,NA,331.622,460.842,284.601,274.795,319.806,351.252,317.869,523.587,243.372,525.539,247.345,349.211,274.87,290.509,225.763,288.488,159.185,460.833,259.029,276.796,178.816,341.399,176.828,517.72
862,NA,NA,333.495,460.837,286.499,274.723,319.807,351.257,321.78,523.571,243.369,523.581,247.363,349.211,276.713,290.419,225.781,288.476,161.091,456.973,259.051,276.712,178.834,341.382,155.253,507.9
863,NA,NA,333.478,460.88,286.512,272.871,319.802,351.257,321.806,523.579,241.539,525.559,247.342,349.216,276.733,290.367,225.783,288.424,161.164,454.995,259.052,274.849,178.826,341.383,143.544,500.067
864,NA,NA,331.585,460.851,286.52,272.827,319.81,351.254,321.799,523.558,241.521,525.591,247.34,349.177,276.765,288.533,225.79,286.544,163.051,451.075,259.085,274.803,178.832,339.488,143.498,494.203
865,NA,NA,331.554,460.852,286.526,272.798,319.786,351.23,321.78,523.563,241.461,529.467,247.337,347.294,276.784,288.487,225.82,286.54,163.039,449.167,259.094,274.775,178.836,339.461,141.58,492.219
866,NA,NA,331.554,460.844,286.539,272.73,319.794,351.217,319.862,523.589,241.435,529.46,247.354,347.255,276.784,288.429,225.826,286.493,163.044,451.095,259.105,274.734,178.849,339.426,141.585,492.264
867,NA,NA,331.554,458.936,286.547,270.861,319.799,351.203,319.853,523.595,241.51,531.424,247.361,347.264,276.792,286.571,225.842,286.502,163.048,451.096,259.118,272.907,178.845,339.448,145.458,492.258
868,NA,NA,329.657,458.936,288.376,270.82,319.801,351.215,315.928,525.545,241.462,531.433,247.348,347.272,276.813,286.539,225.885,286.492,161.172,451.1,259.137,272.874,180.675,339.44,147.455,494.208
869,NA,NA,331.547,458.947,288.388,270.808,319.805,351.208,313.944,523.607,241.434,533.377,247.359,347.248,278.666,286.49,227.711,284.564,161.165,451.075,259.159,272.837,180.671,339.421,147.438,496.14
870,NA,NA,329.664,460.845,288.391,270.809,319.799,351.209,315.901,525.55,241.431,535.356,247.333,347.246,278.686,286.474,227.725,284.571,161.13,451.079,259.177,272.826,178.843,339.412,147.473,496.185
871,NA,NA,329.661,458.961,288.401,270.819,319.797,351.208,315.915,525.544,239.539,537.314,247.324,347.235,278.678,286.464,227.721,284.524,161.092,449.159,259.184,272.82,178.84,339.392,143.52,527.493
872,NA,NA,329.658,458.91,288.399,270.811,319.786,351.197,311.992,525.545,239.535,537.28,247.323,347.22,278.69,286.455,227.733,284.535,161.136,449.147,259.192,272.822,178.846,337.57,139.626,525.539
873,NA,NA,329.657,458.913,288.398,270.814,319.78,351.191,308.084,525.54,239.51,537.285,247.328,345.339,278.689,286.461,227.73,284.544,161.136,451.094,259.185,272.825,178.849,337.561,139.632,525.589
874,NA,NA,329.653,458.933,288.4,270.815,319.771,351.197,308.092,525.545,239.464,537.294,247.319,347.215,278.696,284.603,227.742,284.575,161.131,451.099,259.195,272.821,178.853,337.567,139.621,525.566
875,NA,NA,329.659,458.959,288.407,270.802,319.774,351.201,308.092,525.537,239.475,535.359,247.335,347.22,278.722,286.464,227.739,284.571,161.127,451.077,259.199,272.83,180.671,337.569,139.6,525.555
876,NA,NA,329.658,458.946,288.399,270.791,319.762,351.203,308.078,523.592,239.471,533.377,247.322,347.226,278.724,286.461,227.725,284.582,161.117,451.112,259.193,272.828,178.847,339.397,141.54,525.54
877,NA,NA,329.654,460.835,288.392,268.937,319.763,351.205,308.076,523.578,239.487,531.415,247.327,347.232,278.717,286.452,227.709,286.454,159.203,451.086,259.183,272.825,178.844,339.405,141.589,523.581
878,NA,NA,329.645,460.878,288.379,270.779,319.746,351.211,311.995,523.613,239.486,531.409,245.454,347.243,278.697,286.474,225.891,286.477,161.094,451.079,259.159,272.838,178.833,339.423,145.491,523.573
879,NA,NA,329.658,460.902,286.563,270.789,319.745,351.223,315.932,523.591,239.533,527.545,245.425,347.284,278.674,286.485,225.855,286.499,161.165,451.094,259.135,272.851,178.812,339.464,147.458,498.112
880,NA,NA,329.652,460.903,286.55,270.811,319.745,351.242,313.953,527.494,241.396,533.393,245.391,349.17,276.797,286.518,225.8,286.454,161.167,451.137,259.109,272.859,178.785,341.357,141.57,494.244
881,NA,NA,329.656,460.902,286.539,270.834,317.911,351.243,310.038,529.46,241.39,537.293,245.383,349.185,276.78,286.536,225.777,286.455,161.154,451.135,259.089,272.861,178.785,341.368,137.667,494.166
882,NA,NA,329.619,460.91,286.523,270.857,317.905,351.247,304.176,527.522,239.51,535.33,245.382,349.187,276.761,286.549,225.765,286.489,161.13,451.134,259.071,272.87,178.783,341.37,137.65,494.248
883,NA,NA,329.61,460.902,286.485,270.885,317.888,351.245,302.215,527.516,239.537,535.356,245.377,349.178,276.759,286.561,225.767,286.541,161.139,449.173,259.083,272.908,178.785,341.362,135.723,494.177
884,NA,NA,329.617,460.855,286.48,272.742,317.88,351.245,304.183,525.549,241.46,531.439,245.364,349.193,276.755,288.414,225.749,286.554,159.203,453.047,259.067,274.735,178.771,341.389,135.737,496.13
885,NA,NA,329.638,458.916,286.465,272.769,317.871,351.242,308.101,523.597,241.521,529.458,243.539,349.203,276.752,288.437,225.737,288.392,159.214,453.064,259.048,274.75,178.759,341.413,137.646,494.203
886,NA,NA,329.638,458.932,286.455,272.793,317.872,351.235,313.967,523.604,241.536,533.38,243.542,349.22,276.741,288.491,225.719,288.383,161.143,453.061,259.04,274.786,178.762,343.327,139.61,496.133
887,NA,NA,329.622,458.943,286.481,272.845,317.88,351.241,315.918,523.611,241.534,531.436,245.366,349.229,276.735,288.547,225.725,288.433,161.142,451.135,259.039,274.83,178.767,343.324,137.644,494.163
888,NA,NA,329.637,458.961,286.482,272.896,317.88,351.247,317.871,523.607,241.517,531.411,245.358,349.238,276.718,290.364,225.719,288.483,163.013,449.179,259.035,274.88,178.762,343.358,137.667,492.25
889,NA,NA,329.632,460.878,286.477,274.774,317.884,351.255,317.885,525.547,241.494,529.49,245.365,349.254,276.702,290.438,225.71,288.494,163.041,449.163,259.051,276.767,178.764,343.379,137.684,492.272
890,NA,NA,329.632,460.873,284.608,274.803,317.881,351.254,317.882,527.495,241.507,531.429,245.359,351.078,274.879,290.492,225.693,288.501,163.03,451.13,259.04,276.804,178.765,345.307,137.672,494.208
891,NA,NA,329.649,460.851,286.457,274.811,317.888,351.254,321.784,523.607,241.533,527.526,245.373,351.079,274.881,290.526,225.706,288.54,163.011,451.124,259.034,278.669,178.77,345.303,137.68,494.238
892,NA,NA,329.643,460.915,286.457,274.821,317.905,353.064,321.794,525.543,241.485,527.522,245.396,351.087,274.88,290.555,225.719,288.525,163.008,453.038,259.04,278.688,178.782,345.285,139.594,494.251
893,NA,NA,329.642,460.916,286.479,274.833,317.907,353.073,319.854,527.498,241.415,527.538,245.409,351.089,276.709,292.371,225.754,288.526,163.017,451.129,259.061,278.718,178.79,345.278,139.593,494.224
894,NA,NA,329.644,460.931,286.506,274.841,317.911,353.084,319.836,529.446,241.413,529.482,245.412,351.097,276.738,292.383,225.781,288.531,161.181,453.074,259.078,278.738,178.793,345.27,139.586,494.261
895,NA,NA,329.642,460.923,286.53,274.848,319.745,353.094,319.855,527.51,241.412,529.455,245.427,351.096,276.754,292.383,225.799,288.528,161.18,453.085,259.098,278.744,178.797,343.37,139.591,496.166
896,NA,NA,329.645,460.905,286.542,274.841,319.744,353.088,321.786,525.565,241.432,527.522,245.43,351.098,276.765,290.566,225.808,288.525,163.007,454.998,259.107,278.726,178.798,343.376,139.579,496.168
897,NA,NA,329.645,460.879,286.545,274.842,319.734,353.075,321.794,525.55,241.446,527.501,245.427,351.085,276.761,290.543,225.808,288.512,163.011,453.056,259.111,278.7,178.804,343.37,139.602,496.18
898,NA,NA,329.631,460.877,286.54,274.832,317.913,353.071,NA,NA,241.446,527.5,245.416,351.086,276.763,290.536,225.802,288.524,163.009,453.084,259.094,278.685,178.795,343.383,139.63,500.091
899,NA,NA,329.615,460.887,286.551,274.83,317.91,353.071,NA,NA,241.445,527.507,245.406,351.091,276.773,290.519,225.813,288.541,161.145,456.942,259.102,278.68,178.789,345.271,147.407,505.962
900,NA,NA,329.606,458.934,286.54,274.813,317.91,353.066,321.815,523.596,241.475,527.493,245.401,351.083,276.802,290.513,225.821,290.361,161.149,451.107,259.09,276.822,178.785,345.273,143.513,496.158
901,NA,NA,329.619,458.958,286.541,274.808,317.913,353.072,321.787,523.607,241.471,529.454,245.4,351.094,276.795,290.51,225.821,288.584,161.151,449.13,259.087,276.82,178.793,345.287,143.476,494.2
902,NA,NA,329.617,460.86,286.535,274.802,319.743,353.083,319.852,525.568,241.493,533.398,245.403,351.105,276.793,290.501,225.828,288.582,161.156,449.128,259.09,276.817,178.792,345.3,141.535,494.169
903,NA,NA,329.625,460.896,286.541,274.799,319.753,353.091,319.865,525.566,241.5,533.403,245.405,351.112,276.799,290.503,225.83,288.569,163.014,449.143,259.089,276.818,178.788,345.309,139.605,494.158
904,NA,NA,329.621,460.927,286.544,274.799,319.763,353.108,321.774,525.553,241.47,531.428,245.417,351.128,276.802,290.506,225.838,288.56,161.171,451.137,259.094,276.818,178.792,345.315,139.6,494.222
905,NA,NA,329.639,460.886,286.572,274.808,319.777,353.124,321.791,523.598,241.464,525.585,245.438,351.14,276.815,290.492,225.858,288.552,161.109,455.025,259.117,276.809,178.804,345.317,141.529,496.183
906,NA,NA,329.652,460.869,288.398,274.814,319.789,353.135,321.792,523.587,241.472,523.62,245.456,351.141,278.69,290.485,225.865,288.556,159.221,458.892,259.139,276.802,178.813,345.311,149.372,504.002
907,NA,NA,329.663,460.854,288.413,274.826,319.801,353.135,321.775,523.586,241.465,525.527,245.459,351.143,278.707,290.477,225.879,288.565,159.203,456.989,259.166,276.802,178.815,345.312,149.404,504.015
908,NA,NA,329.648,460.873,288.425,274.819,319.804,353.133,321.773,523.589,241.441,525.557,247.32,351.138,278.727,290.487,227.689,288.548,159.197,456.951,259.18,276.802,178.837,345.305,149.381,504.008
909,NA,NA,329.643,460.871,288.439,274.836,319.809,353.137,319.84,523.607,241.466,525.54,247.335,351.153,280.63,290.51,227.721,288.555,159.197,456.979,259.207,276.813,180.67,347.212,163.091,509.92
910,NA,NA,329.653,460.881,288.454,274.832,319.812,353.131,319.846,525.536,241.464,525.59,247.349,351.147,280.654,290.517,227.74,288.548,159.195,457.006,259.22,276.814,180.678,345.325,163.091,509.907
911,NA,NA,329.65,460.882,288.466,274.844,319.818,353.144,319.837,525.545,241.475,527.532,247.36,351.156,280.673,290.527,227.755,288.534,159.198,456.977,261.042,276.82,180.689,345.329,151.383,507.904
912,NA,NA,329.648,460.884,288.478,274.844,319.823,353.154,319.844,525.544,241.471,529.471,247.366,351.16,280.685,290.523,227.77,288.52,159.198,456.965,261.055,276.819,180.693,345.327,147.461,505.965
913,NA,NA,329.646,460.839,288.48,274.846,319.83,353.133,319.844,523.598,241.501,525.565,247.395,351.15,280.688,290.518,227.779,288.521,159.167,458.966,261.07,278.669,180.705,345.331,165.061,511.849
914,NA,NA,329.62,460.848,288.488,274.851,319.83,353.13,319.839,523.593,241.498,523.578,249.278,351.142,280.693,290.514,227.79,288.519,159.158,460.845,261.085,278.673,180.712,345.325,168.981,511.863
915,NA,NA,329.64,460.854,288.49,274.852,319.83,353.128,319.849,523.609,241.508,525.551,247.394,351.146,282.586,290.517,227.788,288.525,159.165,460.826,261.1,278.677,180.708,347.215,165.074,511.868
916,NA,NA,329.643,460.872,288.492,274.853,319.829,353.131,319.835,523.612,241.49,525.533,247.397,351.136,282.597,290.511,227.792,288.528,159.149,460.832,261.119,278.675,180.711,345.325,167.048,511.865
917,NA,NA,329.649,460.854,288.495,274.856,319.832,353.121,319.835,525.539,241.513,527.539,249.28,351.133,282.597,290.51,227.801,288.537,157.25,460.86,261.124,278.675,180.718,345.334,157.256,511.814
918,NA,NA,329.658,460.886,288.5,274.866,319.836,353.13,319.821,527.503,241.515,535.335,249.285,351.144,282.599,290.519,227.802,288.537,157.249,460.858,261.125,278.68,180.716,347.218,145.474,505.976
919,NA,NA,329.656,460.895,288.499,274.862,319.841,353.137,319.852,527.494,241.523,533.389,249.296,351.147,282.607,290.526,227.793,288.544,157.257,460.882,261.12,278.689,180.719,345.335,149.422,507.951
920,NA,NA,329.663,460.895,288.501,274.869,319.85,353.141,319.852,525.551,241.526,531.412,249.31,351.14,282.607,290.537,227.802,288.549,157.258,460.869,261.118,278.704,180.718,345.318,155.285,509.913
921,NA,NA,331.55,460.869,288.502,274.887,319.848,353.125,319.856,525.546,241.524,527.529,249.299,351.128,282.602,290.541,227.807,288.556,157.256,460.841,261.124,278.716,180.715,345.312,155.266,509.866
922,NA,NA,329.661,460.854,288.502,276.704,319.845,353.117,319.844,525.537,241.503,525.544,249.301,351.116,282.597,290.549,227.818,288.554,157.242,460.837,261.125,278.735,180.716,345.293,178.762,511.854
923,NA,NA,329.652,460.871,288.499,276.707,319.838,353.113,319.832,525.549,241.499,525.52,249.28,351.117,282.594,290.554,227.802,288.548,157.249,460.816,261.122,278.737,180.698,345.296,180.731,509.887
924,NA,NA,329.628,460.911,288.49,276.706,319.834,353.131,319.812,527.5,241.46,525.543,247.384,351.129,282.577,290.552,227.798,288.573,159.159,458.941,261.107,278.734,180.689,345.285,176.823,511.831
925,NA,NA,329.6,460.935,288.47,274.868,319.831,353.142,319.844,527.512,241.483,527.525,247.37,351.139,280.639,290.539,227.782,288.562,159.171,458.928,261.043,278.706,180.681,345.278,165.076,509.926
926,NA,NA,327.699,462.816,288.45,274.84,319.833,353.153,319.839,531.414,241.491,531.441,247.373,351.145,278.745,290.526,227.774,288.551,159.211,456.955,259.214,278.67,180.68,343.384,147.392,503.984
927,NA,NA,327.708,462.818,288.44,274.837,319.825,353.141,319.807,531.427,241.542,535.364,247.352,351.134,278.725,290.506,227.711,288.516,161.093,453.083,259.2,276.793,178.846,343.376,139.63,496.195
928,NA,NA,327.688,460.925,288.439,274.846,319.807,353.112,319.817,527.492,241.5,529.482,247.328,351.106,278.714,290.483,227.674,288.498,163.059,449.118,259.199,276.774,178.818,343.338,141.553,494.216
929,NA,NA,327.71,462.809,288.41,274.829,319.799,353.116,317.873,533.357,241.516,537.315,245.462,351.111,278.674,290.464,227.673,288.456,163.054,447.212,259.183,276.748,178.819,343.359,139.572,492.218
930,NA,NA,329.606,462.807,288.377,274.784,319.781,353.109,317.873,533.377,243.362,539.27,245.448,351.114,276.787,290.429,225.89,288.426,163.01,447.228,259.145,276.719,178.818,345.269,137.678,492.214
931,NA,NA,329.598,460.918,286.554,274.741,319.777,353.113,319.805,533.363,241.544,539.265,245.447,351.115,276.762,290.382,225.84,288.382,161.149,451.097,259.109,274.87,178.811,343.382,137.636,492.238
932,NA,NA,327.705,460.88,286.531,272.899,319.782,353.1,319.847,525.55,243.393,537.293,245.44,351.113,276.76,288.571,225.795,286.556,161.106,453.059,259.088,274.843,178.798,345.283,135.728,492.231
933,NA,NA,329.601,460.876,286.504,272.852,319.776,353.1,319.865,525.553,243.361,535.358,245.434,351.118,276.73,288.545,225.777,286.51,159.21,453.078,259.058,274.803,178.803,345.298,135.715,492.261
934,NA,NA,327.69,460.914,286.456,272.795,319.771,353.103,319.818,527.511,241.463,535.344,245.418,351.125,276.699,288.472,225.759,286.524,159.171,453.06,259.036,274.738,178.789,345.317,135.687,494.149
935,NA,NA,327.712,462.813,284.586,272.766,319.775,353.118,315.901,535.336,239.546,541.205,245.401,351.149,274.859,288.433,225.723,286.482,157.246,455.003,257.22,274.71,178.773,347.228,135.665,494.184
936,NA,NA,329.6,462.818,284.532,272.725,319.763,353.129,313.968,535.335,239.509,541.203,245.396,351.152,274.796,288.406,225.71,286.454,159.205,453.079,257.162,274.7,178.768,347.22,135.665,494.201
937,NA,NA,329.616,462.807,282.607,272.7,319.749,353.122,313.969,535.329,241.422,539.286,245.376,351.158,274.752,288.378,225.698,284.576,159.146,455.008,257.141,272.898,178.747,347.272,135.678,494.186
938,NA,NA,327.711,462.822,280.676,270.899,319.738,353.133,313.961,537.269,239.523,543.175,243.537,351.159,274.708,286.558,225.703,284.576,157.235,451.135,257.114,272.883,178.742,347.276,133.754,494.156
939,NA,NA,327.707,460.91,278.742,272.704,317.885,353.129,315.92,535.317,239.493,545.14,243.515,351.165,272.89,286.536,223.875,284.59,157.228,453.073,257.075,272.883,178.725,349.15,133.753,494.17
940,NA,NA,327.712,460.898,278.672,270.873,317.853,353.113,319.806,533.375,237.562,543.209,243.494,351.153,272.831,286.519,223.851,284.557,157.215,449.16,255.208,272.848,178.713,347.295,133.753,492.297
941,NA,NA,327.697,462.829,276.786,270.828,317.84,353.121,315.926,537.278,237.541,545.145,243.475,351.154,272.781,286.481,223.842,282.614,159.14,449.168,255.14,272.808,178.688,349.151,133.792,494.153
942,NA,NA,329.597,462.836,276.771,270.82,317.831,353.121,317.869,537.279,239.45,547.092,243.456,351.161,272.749,286.484,223.825,282.591,157.225,449.15,253.245,272.809,176.85,349.167,133.751,494.148
943,290.418,272.81,329.638,460.936,276.751,270.784,317.816,353.115,319.819,535.348,237.568,545.127,243.413,351.167,272.735,286.484,223.766,280.627,157.235,449.152,253.198,272.776,176.807,349.174,133.801,494.184
944,290.39,272.762,327.691,460.861,276.719,268.884,315.921,353.071,319.832,533.375,239.452,539.269,243.408,351.126,270.885,284.552,221.885,278.689,159.147,447.228,251.268,272.715,176.789,349.16,135.67,494.172
945,NA,NA,327.645,460.839,274.892,266.971,315.901,351.252,319.85,527.513,239.487,531.446,243.411,351.091,270.85,282.601,221.841,278.67,161.088,447.198,249.35,270.871,176.778,347.287,135.732,492.3
946,NA,NA,325.724,460.909,274.884,266.938,315.91,353.058,317.869,533.366,237.563,533.376,243.403,351.114,270.832,282.592,219.948,276.797,159.214,447.193,249.328,270.843,176.764,349.147,135.708,494.197
947,290.365,272.709,327.643,460.894,274.838,265.009,313.987,351.261,321.788,529.456,237.535,529.477,243.393,351.103,270.784,280.644,219.891,276.791,159.171,447.231,249.304,270.809,176.783,347.281,135.734,494.211
948,NA,NA,323.825,460.89,274.769,264.959,313.961,351.256,317.892,531.43,235.585,535.322,243.356,351.108,268.906,278.679,217.961,278.667,159.168,447.183,247.401,270.781,176.763,347.263,135.715,494.167
949,NA,NA,323.784,460.937,274.716,264.953,312.027,351.244,317.892,533.358,237.518,535.327,241.554,351.114,268.868,276.804,216.053,278.687,159.208,447.194,247.37,270.78,174.876,347.297,137.619,494.195
