X,LEar_x,LEar_y,LElbow_x,LElbow_y,LEye_x,LEye_y,LShoulder_x,LShoulder_y,LWrist_x,LWrist_y,MidHip_x,MidHip_y,Neck_x,Neck_y,Nose_x,Nose_y,REar_x,REar_y,RElbow_x,RElbow_y,REye_x,REye_y,RShoulder_x,RShoulder_y,RWrist_x,RWrist_y
257,872.3,306.233,960.422,476.471,846.875,319.774,915.38,353.118,919.35,447.1,866.41,523.579,852.755,353.205,835.018,333.554,807.714,306.134,695.955,406.048,821.404,317.863,788.074,353.214,745.042,431.542
258,872.279,306.22,960.397,476.492,846.849,319.773,915.379,353.111,919.351,447.11,868.398,527.529,852.761,353.209,833.159,333.553,807.707,306.15,696.008,406.01,821.393,317.861,788.081,353.229,745.053,431.616
259,872.274,306.222,960.405,476.481,846.844,319.77,915.343,353.102,919.344,447.106,868.379,525.552,852.74,353.179,833.152,333.548,807.705,306.154,696.066,402.168,821.388,317.858,788.1,353.184,745.046,435.399
260,872.274,306.23,958.542,476.478,846.852,319.772,915.36,353.088,919.348,447.11,870.308,525.552,852.732,353.157,835.005,333.55,807.707,306.129,697.901,400.272,821.397,317.853,788.097,353.163,745.074,439.338
261,872.274,308.046,958.524,476.486,846.869,319.774,915.379,353.093,919.35,447.125,870.345,525.548,852.733,353.192,835.029,333.556,807.714,306.108,697.945,400.193,821.414,317.857,788.087,353.237,746.903,441.315
262,872.338,308.054,960.4,476.49,848.786,319.776,915.387,353.11,919.36,447.141,870.333,525.554,852.754,353.198,835.088,333.551,807.728,306.134,697.953,400.123,821.456,317.883,788.099,353.23,746.939,441.328
263,872.375,306.204,960.409,474.646,850.698,319.773,915.393,353.115,919.382,447.156,870.301,525.523,852.764,353.195,836.941,333.56,807.751,306.159,697.963,400.11,823.279,317.898,789.951,353.213,746.974,441.318
264,872.385,306.185,960.405,476.499,850.733,319.786,915.424,353.109,919.388,447.147,870.334,525.559,852.799,353.191,836.972,333.578,807.758,306.139,697.973,400.109,823.315,317.916,789.971,353.217,748.913,443.189
265,874.242,306.198,960.426,476.48,850.739,319.795,915.454,353.139,919.409,447.192,870.363,525.532,854.595,353.193,836.976,333.582,807.756,306.117,697.978,400.122,823.325,319.724,789.991,353.194,750.88,441.314
266,874.245,306.179,960.405,476.477,850.744,319.792,915.476,353.17,919.387,447.184,870.328,525.536,854.602,353.204,836.981,333.584,807.759,306.117,697.996,400.102,823.326,319.724,789.999,353.181,752.819,441.32
267,874.25,306.172,960.394,476.478,850.741,319.79,915.481,353.165,919.375,447.176,870.385,525.525,854.612,353.2,836.98,333.582,807.768,306.131,697.992,400.09,823.329,319.724,790.016,353.187,754.742,441.314
268,874.259,306.203,960.4,476.471,850.732,319.79,915.485,353.166,919.381,447.185,870.359,527.498,854.621,353.184,836.974,333.578,807.772,306.13,697.997,400.084,823.328,317.916,790.033,353.166,754.746,441.313
269,874.28,306.2,960.401,474.645,850.726,319.789,915.48,353.169,919.383,447.196,870.332,525.567,854.605,353.182,836.968,333.569,807.776,306.129,697.991,398.274,823.328,317.908,789.988,353.137,756.662,443.226
270,874.293,306.206,958.544,476.462,850.731,319.795,915.484,353.168,919.377,447.199,870.347,525.548,854.62,353.18,836.969,333.572,809.585,306.134,697.995,398.251,823.328,317.908,790.03,353.13,756.697,443.269
271,874.281,306.217,958.545,476.474,850.75,319.798,915.473,353.162,919.379,447.202,868.344,519.674,854.618,353.159,836.978,333.572,809.597,306.148,697.98,398.233,823.339,317.911,790.064,353.102,756.728,443.234
272,874.292,306.225,960.409,476.47,850.753,319.802,915.47,353.152,919.362,447.192,868.408,523.592,854.615,353.155,836.985,333.574,809.594,306.159,697.984,398.237,823.346,317.915,790.049,353.115,756.728,443.233
273,874.304,308.051,960.416,476.481,850.761,319.805,915.464,353.147,919.365,447.197,868.449,525.524,854.607,353.154,836.99,333.578,809.601,306.154,697.975,398.233,823.355,317.916,790.008,353.111,756.74,443.272
274,876.198,308.057,960.411,476.463,850.775,319.807,915.456,353.14,919.36,447.187,868.398,525.519,854.601,353.14,837.005,333.57,809.607,306.149,697.968,398.223,823.372,317.915,789.996,353.1,756.741,443.266
275,876.212,308.052,960.398,476.465,850.781,319.807,915.468,353.147,919.366,447.188,868.373,521.644,852.808,353.147,837.007,333.563,809.604,306.133,697.961,398.229,823.375,317.909,789.968,353.104,756.729,443.26
276,876.199,308.045,960.4,476.467,850.789,319.808,917.316,353.186,919.353,447.175,868.323,521.615,854.601,353.149,837.01,333.563,809.605,306.124,697.938,398.261,823.378,317.909,789.953,353.077,756.727,443.236
277,874.313,306.222,960.395,476.467,850.789,319.805,917.33,353.188,919.342,447.183,868.314,523.572,854.617,353.136,837.013,333.559,809.615,306.127,697.909,398.274,823.382,317.914,789.968,351.238,756.727,443.225
278,874.322,306.22,958.531,474.644,850.788,319.798,917.338,353.185,919.342,447.19,864.479,513.791,854.624,353.123,837.016,333.554,809.614,306.138,697.912,398.263,823.38,317.909,789.976,351.214,756.72,443.21
279,876.209,306.227,958.543,474.63,850.789,319.797,917.337,353.189,919.34,447.192,866.415,519.676,854.62,353.124,837.022,333.551,809.613,306.128,697.923,398.252,823.382,317.905,789.979,351.212,756.716,443.197
280,876.223,306.228,958.519,474.633,850.798,319.799,917.311,353.168,919.355,447.184,864.447,515.76,854.616,353.114,837.032,333.549,809.602,306.126,697.923,398.269,823.388,317.901,790.006,351.212,756.732,443.212
281,876.218,306.225,958.539,474.623,852.609,319.804,917.296,353.151,919.358,447.181,862.516,509.887,854.616,353.092,837.043,333.546,809.601,306.131,697.941,398.266,823.396,317.904,790.042,351.191,756.737,443.227
282,876.221,306.228,958.539,474.615,852.608,319.804,917.3,353.145,919.382,447.201,866.393,517.698,854.625,353.084,837.035,333.551,809.597,306.136,697.955,398.254,823.392,317.906,790.039,351.18,756.741,443.214
283,876.23,306.235,960.401,474.618,852.614,319.804,917.314,353.135,919.405,447.222,866.381,519.68,854.649,353.066,837.045,333.55,809.608,306.141,697.983,398.244,823.402,317.913,790.056,351.128,756.748,443.206
284,876.214,306.228,960.415,474.597,852.616,319.8,917.348,353.155,921.26,447.222,866.397,517.709,854.668,353.069,837.055,333.54,809.611,306.128,698,398.223,823.412,317.909,790.076,351.102,756.745,443.207
285,876.203,306.22,960.413,474.605,852.627,319.797,917.374,353.175,919.404,447.208,864.459,513.799,854.675,353.068,837.064,333.534,809.625,306.115,698.018,398.21,823.418,317.893,790.099,349.255,756.755,443.22
286,876.224,306.231,960.411,474.603,852.633,319.791,917.382,353.182,919.401,447.205,862.544,511.822,854.692,353.064,837.068,333.524,809.634,306.104,698.036,398.203,823.423,317.876,791.924,349.233,756.753,443.23
287,876.249,308.051,960.419,474.591,852.639,319.785,917.395,353.18,919.403,447.221,866.439,515.759,854.702,351.263,837.069,333.523,809.651,306.1,698.034,398.195,823.428,317.859,791.93,349.201,758.572,443.231
288,876.259,308.053,960.422,474.598,852.633,319.785,917.395,353.173,919.396,447.218,866.467,517.706,854.716,351.259,837.061,333.519,809.656,306.096,698.028,398.191,823.423,317.846,791.954,349.198,758.576,443.242
289,876.268,308.05,960.424,474.618,852.631,319.782,917.401,353.178,919.396,447.21,864.497,513.796,854.721,351.258,837.057,333.512,809.66,306.093,698.024,398.186,823.422,317.835,791.964,349.194,756.753,443.263
290,876.269,308.056,960.425,474.616,852.626,319.784,917.405,353.189,919.398,447.208,860.573,507.923,854.731,351.256,837.051,333.508,809.669,306.098,698.019,398.184,823.424,317.835,791.977,349.173,756.751,443.263
291,878.155,308.06,960.412,474.63,852.625,319.784,917.412,353.191,919.392,447.213,862.534,509.883,854.742,351.256,837.051,333.505,809.678,306.087,698.02,398.187,823.426,317.834,791.985,349.177,756.76,443.248
292,878.15,306.237,960.399,474.639,852.63,319.781,917.404,353.175,919.391,447.207,864.48,513.778,854.743,351.245,837.055,333.5,809.682,306.088,698.019,398.188,823.431,317.833,791.988,349.171,758.575,443.262
293,876.262,308.049,960.404,474.633,852.634,319.779,917.383,353.168,919.381,447.216,864.461,511.834,854.736,351.224,837.061,333.494,809.698,306.096,698.02,398.185,823.44,317.834,791.996,347.294,756.759,443.262
294,876.263,308.058,958.539,474.644,852.636,319.781,917.387,353.181,919.386,447.224,866.422,517.722,854.739,351.234,837.061,333.494,809.702,306.094,698.023,398.188,823.442,317.83,791.994,349.146,756.744,443.256
295,876.263,308.053,958.532,474.642,852.636,319.781,917.388,353.183,919.398,447.23,868.325,521.625,854.74,351.242,837.06,333.491,811.551,306.091,698.024,398.191,823.443,317.829,792.003,349.163,756.733,443.26
296,878.149,308.05,958.524,476.483,852.636,319.783,917.384,353.19,919.387,447.22,866.393,519.665,854.736,351.244,837.06,333.495,811.551,306.088,698.022,398.19,823.442,317.831,792.001,349.163,756.728,443.26
297,876.265,308.057,958.514,476.505,852.639,319.784,917.393,353.199,919.379,447.216,862.518,515.744,854.737,351.251,837.064,333.497,811.563,306.087,698.025,398.187,823.447,317.838,791.997,349.173,756.723,443.253
298,876.253,308.056,958.52,476.517,852.644,319.784,917.395,353.209,919.384,447.218,860.555,511.857,854.748,351.245,837.069,333.497,811.569,306.091,698.039,398.178,823.45,317.844,792.021,349.152,756.734,443.264
299,876.263,308.049,958.528,476.519,852.646,319.784,917.406,353.219,919.388,447.218,858.639,513.784,854.76,351.245,837.073,333.497,811.572,306.088,698.048,398.168,825.255,317.85,792.032,347.287,756.736,443.286
300,876.258,308.09,958.495,476.553,852.65,319.815,917.353,353.153,919.382,447.148,854.735,507.909,854.744,351.195,837.083,333.518,811.57,306.127,699.88,398.168,825.279,317.882,792.046,347.221,758.581,445.111
301,878.164,308.077,958.523,476.528,852.653,319.814,917.366,353.157,919.39,447.169,854.75,511.832,854.747,351.195,837.081,333.529,811.561,306.115,699.881,398.168,825.27,317.883,792.041,345.339,758.574,443.298
302,878.164,308.064,958.527,476.54,852.659,319.817,917.372,353.158,919.399,447.197,856.69,513.813,854.755,351.201,837.084,333.54,811.578,306.106,699.879,398.168,825.267,317.89,792.041,347.224,758.577,445.108
303,878.17,308.053,958.479,476.545,852.668,319.815,917.351,353.146,919.391,447.18,858.603,515.754,854.75,351.188,837.095,333.535,811.584,306.109,699.888,398.162,825.276,317.897,792.038,345.34,758.573,445.129
304,878.178,308.048,958.489,476.533,852.678,319.812,917.353,353.147,919.388,447.189,856.692,513.789,854.749,351.187,837.102,333.536,811.585,306.105,699.897,398.157,825.282,317.895,792.024,345.327,758.576,445.144
305,878.179,308.051,956.587,476.536,852.688,319.813,917.347,353.133,919.383,447.181,860.582,519.669,854.764,351.182,837.108,333.54,811.616,306.12,699.898,398.161,825.286,317.896,792.046,347.216,756.753,445.15
306,878.188,308.064,956.577,476.542,852.695,319.82,917.341,353.137,919.384,447.192,864.491,521.634,854.771,351.184,837.112,333.55,811.623,306.131,699.894,398.164,825.287,317.903,792.054,345.338,756.754,445.143
307,878.18,306.231,956.564,476.548,852.691,319.819,917.321,353.123,919.372,447.178,864.44,521.646,854.761,351.172,837.113,333.546,811.627,306.128,699.893,398.164,825.289,317.91,792.056,345.321,758.582,445.156
308,878.158,306.213,956.54,476.548,852.692,319.822,917.318,353.119,919.367,447.178,862.532,521.603,854.757,351.169,837.115,333.552,811.63,306.131,699.901,398.163,825.288,317.916,792.049,345.317,758.584,445.156
309,878.166,306.214,956.542,476.555,852.698,319.822,917.308,353.121,919.376,447.182,864.472,525.52,854.76,351.174,837.12,333.557,811.632,306.13,699.906,398.159,825.292,317.919,792.059,345.338,758.585,445.165
310,878.156,306.213,956.545,476.561,852.697,319.822,917.298,353.125,919.365,447.172,866.438,525.572,854.759,351.181,837.12,333.555,811.624,306.124,699.901,398.156,825.292,317.916,792.054,347.228,758.589,445.165
311,878.19,306.232,956.584,476.54,852.692,319.822,915.489,353.117,919.369,447.172,866.38,527.493,854.757,351.178,837.118,333.553,811.61,306.127,699.903,398.157,825.292,317.911,792.047,347.227,758.582,445.16
312,878.199,308.044,956.567,476.543,852.695,319.823,915.483,353.115,919.357,447.166,866.412,527.52,854.754,351.176,837.118,333.553,811.606,306.131,699.907,398.157,825.29,317.91,792.049,347.227,758.579,445.153
313,878.199,306.237,956.552,476.572,852.696,319.822,915.48,353.106,919.356,447.165,864.496,527.535,854.757,351.177,837.122,333.555,811.609,306.131,699.898,398.164,825.293,317.916,792.049,347.241,758.591,445.159
314,878.179,306.228,956.544,476.588,852.697,319.82,915.479,353.104,919.362,447.164,866.419,527.524,854.759,351.178,837.123,333.555,811.61,306.128,699.899,398.167,825.294,317.915,792.048,347.243,758.589,445.163
315,878.178,306.228,956.544,476.595,852.695,319.822,915.475,353.105,919.36,447.169,866.398,527.501,854.748,351.18,837.123,333.552,811.603,306.128,699.904,398.156,825.296,317.919,792.033,347.234,758.581,445.167
316,878.178,306.237,956.551,476.589,852.693,319.823,915.469,353.098,919.375,447.177,866.408,525.576,854.74,351.174,837.124,333.55,811.608,306.14,699.916,398.154,825.3,319.723,792.026,347.227,758.581,445.168
317,878.198,308.049,956.529,476.591,852.693,319.825,915.474,353.105,919.37,447.167,866.397,527.505,854.744,351.182,837.124,333.55,811.599,306.13,699.91,398.149,825.302,319.72,792.019,347.249,758.584,445.178
318,878.201,308.054,956.533,476.535,852.695,319.829,915.467,353.106,919.364,447.168,864.454,525.518,854.738,351.181,837.124,333.552,811.602,306.135,699.911,398.152,825.305,319.721,792.019,347.247,758.586,445.185
319,878.215,308.045,956.523,476.568,852.7,319.83,915.486,353.123,919.359,447.168,862.538,525.543,854.743,351.195,837.13,333.555,811.607,306.132,699.915,398.152,825.313,319.721,792.017,347.263,758.585,445.188
320,880.096,308.06,956.554,476.553,852.704,319.832,915.473,353.121,919.361,447.174,866.401,525.538,854.74,351.192,837.134,333.553,811.617,306.146,699.919,398.151,825.317,317.92,792.024,347.255,758.586,445.19
321,880.094,308.051,956.554,476.55,852.706,319.829,915.474,353.125,919.359,447.184,862.517,523.612,854.74,351.187,837.136,333.552,811.62,306.135,699.922,398.147,825.319,317.916,792.036,347.247,758.582,445.195
322,878.222,306.233,956.543,476.551,852.713,319.824,915.48,353.125,919.35,447.18,862.528,525.523,854.741,351.188,838.917,333.551,811.622,306.123,699.92,398.147,825.322,317.909,792.039,347.25,758.579,445.195
323,880.116,306.227,954.62,476.592,852.718,319.819,915.486,353.12,919.329,447.156,860.574,523.576,854.746,351.198,838.922,333.543,813.508,306.087,699.917,398.149,825.335,317.883,792.046,347.291,758.578,445.189
324,880.119,306.208,954.609,476.594,852.715,319.808,917.296,353.125,919.321,447.146,864.459,525.549,854.74,351.211,838.92,333.528,811.63,306.059,699.907,398.165,825.334,317.861,792.041,349.162,758.579,445.189
325,880.144,306.195,954.603,476.635,852.74,319.772,917.296,353.125,919.309,445.298,860.586,525.527,854.724,351.227,838.939,333.5,811.603,306.046,699.901,398.173,825.338,317.824,792.002,349.196,758.596,445.174
326,882.027,306.202,954.613,476.627,852.766,319.743,917.313,353.146,917.483,445.281,866.426,529.448,854.735,351.253,838.948,333.5,811.585,304.226,699.903,398.179,825.335,315.949,791.987,349.224,758.577,445.129
327,882.077,306.211,954.57,476.638,852.764,317.909,917.362,353.19,917.476,445.213,858.607,521.62,854.777,353.061,838.956,331.576,813.544,304.232,699.973,398.163,825.371,315.895,792.075,349.204,756.75,443.231
328,882.115,306.162,954.568,476.639,852.803,317.832,917.369,353.158,917.473,445.196,856.639,509.892,854.763,353.078,838.97,329.617,815.487,304.213,701.855,398.251,827.229,313.936,792.084,351.082,756.695,437.379
329,883.957,306.046,952.651,478.48,854.684,315.914,917.365,353.105,917.351,443.296,862.514,515.769,854.776,351.266,839.058,327.683,817.477,304.15,701.919,400.201,829.192,311.97,793.915,351.11,756.673,433.476
330,884.02,306.043,950.745,478.499,854.781,313.978,917.333,353.121,917.353,443.268,860.553,511.848,854.744,351.265,840.933,325.739,817.486,304.074,703.803,400.239,831.152,310.034,792.061,351.121,752.836,431.474
331,884.05,304.201,950.758,478.477,856.663,311.988,917.407,353.149,917.358,443.266,860.539,519.647,854.754,353.097,841.002,325.687,819.427,302.206,701.836,402.128,833.126,308.112,792.052,351.185,748.864,429.54
332,884.071,304.148,952.627,478.48,856.667,310.034,919.314,353.165,917.333,443.225,860.536,521.62,856.647,353.145,840.999,323.805,821.261,302.198,699.927,404.045,833.135,308.076,793.931,351.227,746.918,429.519
333,884.067,304.118,952.686,478.449,856.656,308.137,921.269,353.215,917.296,443.29,862.523,527.497,856.704,353.178,840.98,323.779,821.299,300.24,698.036,404.086,833.122,306.233,792.088,351.267,744.975,429.515
334,884.058,304.099,952.681,476.62,856.624,306.245,919.403,353.199,917.282,445.158,868.34,527.53,856.69,353.179,840.998,321.88,821.332,300.238,697.996,404.13,833.135,306.182,792.069,353.086,743.004,429.465
335,884.049,304.077,950.752,476.598,854.769,306.187,921.275,353.21,915.415,443.274,868.312,527.489,856.712,353.178,840.959,321.802,821.336,300.223,697.99,406.017,833.102,306.127,793.959,353.068,742.918,429.46
336,884.011,302.242,950.753,476.609,854.698,306.13,921.266,353.215,915.377,443.261,866.452,531.416,856.683,353.193,839.093,321.737,821.291,298.26,697.998,406.008,831.181,306.07,793.92,353.073,742.919,429.472
337,883.989,304.067,950.739,476.595,854.672,306.105,919.4,353.215,915.388,443.296,864.48,531.416,856.687,353.184,839.068,319.912,821.278,298.299,698.025,404.106,831.152,304.255,793.924,351.26,742.943,429.454
338,884.007,302.235,950.719,476.595,854.644,306.045,919.347,353.193,915.377,443.294,866.399,533.399,856.684,353.166,839.03,319.832,819.431,296.356,698.031,404.103,829.237,304.182,793.973,351.234,742.962,427.621
339,884.011,302.223,950.711,476.588,854.633,304.229,919.371,353.209,915.368,443.292,866.457,533.372,858.588,353.171,839.029,319.777,819.45,296.345,699.874,402.177,829.249,304.148,795.878,351.228,742.985,427.579
340,884.023,302.188,950.705,476.59,854.622,304.2,921.273,353.236,915.443,445.182,864.453,527.491,858.636,353.163,839.012,319.757,819.448,296.301,699.905,402.166,829.238,304.109,795.903,351.214,742.962,427.507
341,884.034,302.211,950.681,476.616,854.623,304.178,919.387,353.207,915.46,445.152,868.323,525.545,858.589,353.139,839.017,319.726,819.443,294.381,699.904,402.166,829.251,304.07,794.005,351.203,742.981,425.629
342,884.064,302.216,950.717,476.624,854.673,304.143,919.366,353.201,915.46,443.283,866.436,523.575,858.608,353.133,839.048,317.894,819.423,294.345,699.905,402.174,831.144,302.237,795.884,351.207,742.98,425.606
343,884.102,302.206,950.648,476.623,854.678,304.111,921.274,353.205,915.494,445.138,866.466,525.515,860.549,353.141,839.055,317.861,821.308,292.472,699.906,404.053,831.166,302.18,795.934,351.216,742.996,425.623
344,884.141,302.196,950.681,476.605,854.725,304.071,921.291,353.227,917.29,445.13,866.404,523.61,860.536,353.154,839.093,315.947,821.4,292.414,699.932,402.185,833.082,300.256,795.923,351.231,743.022,427.549
345,885.95,302.195,950.689,476.604,854.788,302.221,919.402,353.191,915.474,443.279,866.464,523.581,858.625,353.137,840.947,313.962,821.425,292.396,699.938,402.189,833.146,298.269,795.921,351.234,743.017,427.59
346,885.98,302.126,950.701,476.603,856.672,302.126,919.384,353.179,917.287,445.121,866.462,521.597,858.617,353.125,841.046,311.996,821.445,290.525,699.929,404.048,835.078,296.332,795.925,351.214,743.045,429.434
347,886.023,300.196,950.687,476.594,860.523,298.286,919.385,353.185,915.45,443.223,862.541,517.71,858.592,353.113,844.917,310.088,823.315,290.538,699.936,402.16,836.987,294.409,795.913,351.177,743.066,429.445
348,886.11,296.327,950.665,476.586,864.461,294.387,921.281,353.231,915.473,443.23,862.517,519.663,858.582,353.1,848.813,308.155,823.353,290.535,699.987,400.24,837.079,294.337,795.879,351.105,744.886,429.436
349,887.963,294.375,950.638,476.628,866.471,292.466,923.223,355.075,917.32,443.288,864.429,521.619,858.638,353.086,852.644,308.076,823.397,290.53,703.832,398.285,838.978,292.451,795.909,349.261,744.914,427.614
350,888.015,292.418,950.662,476.64,868.35,292.386,925.184,355.08,919.294,445.171,862.525,523.616,858.647,353.072,852.738,306.21,823.41,290.443,703.847,398.152,839.044,292.392,793.987,349.24,744.92,427.56
351,888.046,290.544,948.824,478.466,868.435,290.514,925.181,353.184,917.442,441.299,864.463,519.671,858.598,351.245,854.611,306.156,823.42,290.493,703.862,396.235,839.124,290.55,793.928,349.256,744.969,427.583
352,888.02,290.501,948.806,478.47,868.463,290.428,923.245,353.17,917.452,441.259,864.492,523.563,856.716,351.234,854.667,306.064,823.422,290.542,705.758,396.256,840.983,290.491,793.922,349.251,744.953,427.608
353,888.026,290.468,948.82,478.486,868.48,290.392,921.341,353.2,917.425,439.379,862.492,523.573,856.673,351.239,854.701,304.232,823.413,290.551,705.795,398.158,841.011,290.44,792.067,349.234,744.979,429.564
354,888,290.476,948.791,476.65,868.432,288.582,921.306,353.141,917.361,437.4,864.443,511.825,856.625,351.215,854.651,304.178,823.387,290.489,703.816,400.103,840.969,290.384,792.05,349.254,744.937,429.637
355,886.099,290.483,948.761,478.455,866.421,288.582,919.369,353.183,917.343,435.396,858.62,509.921,854.75,351.214,852.611,304.188,823.268,290.417,701.872,400.161,838.945,290.363,792.081,349.242,743.061,431.436
356,885.957,290.568,948.726,476.649,854.774,288.549,919.336,353.166,915.494,433.466,862.481,515.753,856.623,351.237,840.937,304.105,821.363,288.535,701.844,400.205,833.139,288.522,793.951,351.079,743.044,431.453
357,882.084,296.311,948.733,478.451,850.709,288.562,917.387,353.168,915.473,433.442,860.561,515.748,854.73,351.264,833.165,304.076,NA,NA,699.982,400.213,823.359,288.509,793.913,351.144,742.958,431.483
358,872.35,296.317,948.723,478.505,838.956,290.364,917.395,353.221,915.479,433.453,858.626,515.751,854.667,353.107,821.463,304.072,NA,NA,699.963,402.094,817.486,288.433,791.99,351.186,742.923,431.553
359,868.394,298.307,948.694,478.497,827.292,290.36,917.305,353.198,915.433,433.43,854.726,505.967,854.597,353.065,809.698,302.224,NA,NA,699.935,402.092,809.59,288.413,791.986,351.136,742.92,433.462
360,862.473,302.204,948.683,478.468,821.385,290.408,913.486,353.156,915.424,433.454,856.614,507.945,852.679,353.109,805.701,304.048,NA,NA,698.013,404.09,805.764,288.512,790.071,351.22,742.903,435.414
361,854.702,298.309,948.701,476.637,815.466,290.428,913.393,353.144,915.412,433.482,858.592,509.875,850.778,353.106,801.736,304.071,NA,NA,697.951,404.095,805.582,288.576,790.008,351.212,742.901,435.42
362,850.784,300.25,948.762,476.562,809.594,290.463,913.428,353.104,915.373,433.468,860.567,519.663,850.721,353.089,794.021,304.086,NA,NA,697.921,404.052,799.802,290.369,788.074,351.211,742.918,437.358
363,846.862,300.258,948.811,476.502,805.779,290.513,913.427,351.237,915.386,433.506,866.451,521.62,848.825,351.26,792,304.115,NA,NA,697.883,402.188,792.05,290.41,788.004,351.22,743.006,437.404
364,842.934,302.126,948.824,474.603,805.649,290.537,913.385,351.226,915.356,433.512,868.358,519.667,848.769,353.061,790.085,304.126,NA,NA,696.033,402.15,791.924,290.45,786.092,351.248,743.024,439.316
365,839.106,302.141,950.683,472.648,803.757,290.546,911.486,351.183,915.357,433.537,866.393,519.655,846.87,351.254,790.035,304.152,NA,NA,696.019,402.105,790.09,290.481,786.092,351.254,743.029,439.325
366,840.929,300.259,952.639,466.787,803.703,290.552,907.582,351.181,915.409,435.458,862.51,525.575,844.883,353.061,789.996,304.181,NA,NA,695.956,402.127,790.043,290.478,784.151,353.088,742.992,435.417
367,839.056,300.241,954.622,464.847,801.801,290.546,907.587,351.164,917.346,443.268,858.575,525.548,844.874,353.06,789.96,304.187,NA,NA,695.9,406.071,790.021,290.498,784.134,353.084,743.033,431.601
368,839.082,300.227,958.468,466.774,801.773,290.544,907.566,351.15,919.388,445.245,858.62,525.543,844.887,353.069,789.936,304.184,NA,NA,694.042,409.975,790.007,290.485,784.168,353.105,742.967,429.593
369,839.043,300.239,960.404,466.767,801.758,290.532,907.558,351.158,921.287,445.155,858.646,527.489,844.919,353.077,789.93,304.178,NA,NA,694.004,411.847,790.01,290.48,786.136,353.12,742.915,429.434
370,839.051,300.24,958.534,462.904,801.762,290.52,903.693,351.137,921.327,443.19,860.554,523.568,842.947,351.27,789.918,304.175,NA,NA,692.093,411.949,789.999,290.47,786.106,353.109,741.039,425.635
371,839.06,298.288,958.54,462.868,801.752,290.496,903.683,351.104,925.2,443.233,864.464,525.561,842.936,351.269,788.104,304.163,NA,NA,692.039,413.776,790.013,290.467,786.098,353.13,741.001,421.696
372,839.046,296.367,960.401,462.883,801.734,290.453,903.666,349.26,925.225,433.496,864.492,535.319,842.938,351.252,788.1,304.147,NA,NA,692.043,413.779,790.013,290.477,786.088,353.126,740.974,417.874
373,839.051,296.366,960.452,462.915,801.734,290.441,905.595,351.088,929.073,431.481,862.514,525.56,842.968,351.241,789.92,304.137,NA,NA,692.028,413.771,790.023,290.464,786.099,353.1,739.112,417.85
374,839.107,294.378,960.426,462.883,801.758,290.398,905.589,349.258,931.052,429.57,862.495,521.625,842.973,351.226,789.935,304.11,NA,NA,690.142,413.777,790.034,290.414,786.113,353.081,739.108,417.812
375,840.999,294.354,960.474,462.953,803.676,288.568,905.638,351.104,931.108,429.494,860.574,525.578,842.965,351.242,789.961,302.238,NA,NA,690.15,413.796,790.047,288.576,784.169,353.101,740.981,417.792
376,844.894,292.388,960.475,462.942,805.627,288.562,905.636,349.238,932.986,427.612,864.469,529.476,842.956,351.247,790.069,302.241,NA,NA,690.128,413.817,790.05,290.369,782.199,353.136,740.984,417.79
377,850.779,290.504,960.484,462.908,807.751,288.482,905.612,349.181,932.987,427.585,864.499,525.554,842.949,351.23,793.918,302.23,NA,NA,690.12,413.82,792.005,288.446,782.188,353.149,740.981,417.787
378,854.703,288.545,960.454,462.901,819.395,288.393,905.62,349.149,933.006,429.449,866.442,527.49,844.85,351.227,805.583,302.145,NA,NA,690.111,413.814,793.988,288.433,784.115,353.176,739.115,417.772
379,860.558,288.561,960.443,462.917,827.254,286.451,903.684,347.289,933.003,429.479,862.498,517.728,842.906,351.208,813.531,298.284,NA,NA,688.182,413.851,805.674,288.411,782.211,353.183,739.096,415.95
380,868.328,288.426,960.478,462.891,838.942,282.59,905.665,349.158,931.141,429.446,866.381,517.703,846.823,351.217,823.396,296.319,803.665,290.501,688.148,413.87,809.671,286.57,784.173,353.178,739.071,415.929
381,870.294,288.505,960.494,462.902,850.749,278.741,905.636,347.28,931.142,429.515,860.537,507.873,842.967,351.209,837.077,292.422,805.656,292.481,686.233,413.905,821.459,286.47,782.184,353.211,739.041,415.915
382,870.415,286.536,962.356,462.873,856.639,276.789,907.573,347.273,932.97,429.565,866.456,513.792,844.863,351.218,848.777,290.548,807.584,292.385,686.191,413.93,833.076,282.634,782.194,353.229,737.143,415.912
383,876.262,286.462,962.449,462.794,864.466,276.723,911.517,349.147,933.007,429.624,870.383,523.578,846.867,351.229,854.612,290.476,807.692,290.432,686.192,413.954,837.129,278.716,784.136,353.246,737.143,415.909
384,882.073,286.545,962.509,462.816,868.407,274.872,913.388,349.172,933.038,431.436,868.424,523.557,848.767,351.229,856.688,290.364,809.641,288.58,686.181,413.958,840.983,276.764,784.152,353.229,737.135,415.927
385,NA,NA,964.338,462.827,870.35,274.843,911.466,347.229,933.12,429.495,870.414,515.763,848.784,351.198,864.436,288.575,813.543,288.529,686.188,413.938,846.809,276.734,786.132,353.229,737.167,415.948
386,NA,NA,966.338,460.888,870.451,274.786,911.462,347.29,933.106,427.537,866.417,511.849,846.872,351.205,866.475,288.525,819.341,288.456,686.202,413.907,850.728,274.871,786.128,353.213,739.067,417.817
387,NA,NA,964.418,460.97,872.393,274.74,907.572,347.29,940.901,417.782,868.312,511.853,846.823,351.206,868.397,288.442,819.337,288.444,686.18,413.881,852.658,274.789,786.124,353.217,739.066,417.859
